DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
221404806;01/19/2022 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211404152;01/04/2021 12:00:00 AM;Pacific    ;BURGLARY                                                
231420506;11/06/2023 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
221412410;06/15/2022 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201410122;04/28/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
231421770;12/13/2023 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231420590;11/20/2023 12:00:00 AM;Pacific    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
221404672;01/11/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
231411022;05/22/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221404880;01/20/2022 12:00:00 AM;Pacific    ;BIKE - STOLEN                                           
221418972;11/15/2022 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231404594;12/31/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
221411398;05/24/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
221409128;04/12/2022 12:00:00 AM;Pacific    ;DISTURBING THE PEACE                                    
211409233;04/06/2021 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
231412171;06/09/2023 12:00:00 AM;Pacific    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
221417043;09/28/2022 12:00:00 AM;Pacific    ;BUNCO, GRAND THEFT                                      
211408216;03/16/2021 12:00:00 AM;Pacific    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
211420201;08/03/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221411798;05/31/2022 12:00:00 AM;Pacific    ;RAPE, FORCIBLE                                          
231419365;10/26/2023 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
221418375;10/30/2022 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
211410751;04/30/2021 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
221404692;01/15/2022 12:00:00 AM;Pacific    ;DISTURBING THE PEACE                                    
221419817;11/02/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
221404829;01/18/2022 12:00:00 AM;Pacific    ;BURGLARY                                                
221421185;12/20/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
221411380;05/24/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
221418374;10/30/2022 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
231407360;03/22/2023 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
231421914;12/17/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
221407828;03/18/2022 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
221420690;11/16/2022 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221405000;01/19/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
221407872;03/20/2022 12:00:00 AM;Pacific    ;BURGLARY                                                
221407832;03/18/2021 12:00:00 AM;Pacific    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
231412095;06/09/2023 12:00:00 AM;Pacific    ;RAPE, FORCIBLE                                          
211406426;10/25/2020 12:00:00 AM;Pacific    ;BATTERY WITH SEXUAL CONTACT                             
211404448;01/06/2021 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221410135;05/03/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
231405764;02/10/2023 12:00:00 AM;Pacific    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)
221420220;12/10/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
221404794;11/25/2020 12:00:00 AM;Pacific    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
221418660;11/08/2022 12:00:00 AM;Pacific    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
201410297;05/01/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
231420990;11/26/2023 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211406974;02/23/2021 12:00:00 AM;Pacific    ;BATTERY WITH SEXUAL CONTACT                             
211415780;07/27/2021 12:00:00 AM;Pacific    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)
231407629;03/29/2023 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
221407877;03/19/2022 12:00:00 AM;Pacific    ;SEXUAL PENETRATION W/FOREIGN OBJECT                     
231416189;08/08/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
221413552;06/24/2022 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
211419146;09/23/2021 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211406057;02/05/2021 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231409333;08/17/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
221410681;05/11/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
221404732;10/01/2021 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221409411;04/11/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
211404039;01/02/2021 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
231411579;05/31/2023 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
221417121;09/29/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
231412012;06/08/2023 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
221413475;07/05/2022 12:00:00 AM;Pacific    ;RAPE, FORCIBLE                                          
221419816;12/01/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
241404545;01/12/2024 12:00:00 AM;Pacific    ;DOCUMENT FORGERY / STOLEN FELONY                        
221417581;10/11/2022 12:00:00 AM;Pacific    ;RAPE, FORCIBLE                                          
221409118;04/11/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
221410631;05/11/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
221405638;02/01/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
221407878;03/19/2022 12:00:00 AM;Pacific    ;SEXUAL PENETRATION W/FOREIGN OBJECT                     
231417189;09/08/2023 12:00:00 AM;Pacific    ;BURGLARY                                                
221420533;10/24/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
221405912;02/08/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
231406106;02/21/2023 12:00:00 AM;Pacific    ;ROBBERY                                                 
231408727;02/01/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
211404515;01/08/2021 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
221420565;10/07/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
231422045;12/21/2023 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231410100;05/09/2023 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
201416348;08/30/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
211419620;10/07/2021 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201418201;10/03/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201406733;02/16/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201405970;02/01/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201405023;01/19/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201405778;01/27/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201411378;05/25/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201409975;04/22/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201420586;11/20/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201420127;11/10/2020 12:00:00 AM;Pacific    ;BIKE - STOLEN                                           
201419812;11/06/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201407385;02/03/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201416213;07/25/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201404274;01/05/2020 12:00:00 AM;Pacific    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
201412163;06/11/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201419844;11/06/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201411760;05/27/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201420929;11/29/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201418530;10/10/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201400766;06/21/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201421233;12/05/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201408953;03/28/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201411615;05/29/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201416833;09/07/2020 12:00:00 AM;Pacific    ;BRANDISH WEAPON                                         
201418155;10/03/2020 12:00:00 AM;Pacific    ;TRESPASSING                                             
201418150;10/02/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201417871;09/27/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201410431;05/04/2020 12:00:00 AM;Pacific    ;BURGLARY, ATTEMPTED                                     
201409048;03/30/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
201407860;03/07/2020 12:00:00 AM;Pacific    ;ROBBERY                                                 
201418663;10/07/2020 12:00:00 AM;Pacific    ;FAILURE TO YIELD                                        
201419399;10/28/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
211420241;10/21/2021 12:00:00 AM;Pacific    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)
201408997;03/30/2020 12:00:00 AM;Pacific    ;BATTERY POLICE (SIMPLE)                                 
211405061;01/17/2021 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201418138;10/02/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201421513;12/12/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201412646;06/22/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201415088;08/07/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201416447;08/30/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201419403;10/28/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201414972;08/05/2020 12:00:00 AM;Pacific    ;VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)
201406189;02/06/2020 12:00:00 AM;Pacific    ;TRESPASSING                                             
201410597;05/08/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201414975;08/05/2020 12:00:00 AM;Pacific    ;BIKE - STOLEN                                           
201409999;04/23/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201417396;09/18/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201421728;12/16/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201419034;10/18/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201420254;11/14/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201404888;01/10/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201416656;09/04/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
211404188;01/05/2021 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201416068;08/25/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201408837;03/25/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201417322;09/13/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
